"qseqid"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"NCBI"
"g21506.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21508.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2150.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21510.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21511.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21511.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21518.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2151.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2151.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21521.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21527.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21529.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21530.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21538.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21547.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2154.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21551.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21560.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21561.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21563.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21565.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21571.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21572.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21573.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21575.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21576.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21578.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21580.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21583.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21584.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21590.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21592.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21593.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21598.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21602.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21604.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21605.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21606.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21610.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21611.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21613.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21616.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21617.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21619.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2161.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21620.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21621.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21622.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21624.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21629.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21642.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21644.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21651.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21652.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21659.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21660.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21677.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21683.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21684.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21688.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21691.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g2169.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21702.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21703.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21704.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21707.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2170.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21711.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21717.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21718.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21719.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21721.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21722.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21724.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21728.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21734.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21736.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2173.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21747.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21748.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21754.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21756.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21757.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21758.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21759.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2175.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21760.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21761.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21762.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21765.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21766.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21767.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21768.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21772.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21775.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21777.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21780.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21783.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21784.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21785.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g217.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21804.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21806.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21815.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21816.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21820.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21829.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21830.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21831.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21833.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21834.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21837.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21838.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21840.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21844.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2184.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21862.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21867.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21868.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21886.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21889.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21891.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21892.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21893.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21894.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21897.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21902.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21904.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21909.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g21926.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21927.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21939.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21940.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21943.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21944.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21949.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2194.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2194.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21952.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21959.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21960.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21967.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21976.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2197.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21981.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21981.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21983.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g21988.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2198.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21995.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g21997.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2199.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22003.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22004.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22009.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22013.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22018.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2201.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22027.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2202.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22042.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22043.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22046.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22050.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22061.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22067.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22071.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22073.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22083.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22088.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22088.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22089.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2208.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22098.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22099.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22100.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22107.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22108.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22109.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2210.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22110.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22111.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22111.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22113.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22114.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22115.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22119.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22119.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2211.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22120.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2212.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2213.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2214.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22152.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2215.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22163.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22175.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2217.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22182.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22184.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22195.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22199.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22212.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22217.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22223.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22226.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22229.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22234.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22242.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22243.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22248.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22249.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22252.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22253.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22257.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22273.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22274.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22292.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22303.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22304.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22308.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22309.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22324.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g22346.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22347.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22348.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22349.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22351.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22367.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22368.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22377.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22378.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22382.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22384.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22389.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22392.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22393.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22398.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22402.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22403.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22405.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22407.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22408.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22411.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22412.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22413.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22415.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22419.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22421.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22423.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22425.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22426.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22427.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22431.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2243.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22440.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22442.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22451.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22452.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22457.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22458.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22459.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22460.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22473.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22484.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22485.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22492.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22493.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2249.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2250.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22518.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22523.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22523.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22524.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2252.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22536.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22539.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2253.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g22541.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22542.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22546.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22548.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2254.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g22551.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22553.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22556.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22558.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22559.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22561.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22565.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22566.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22567.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22568.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22570.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22571.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22579.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22580.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22583.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22586.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22588.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22588.t3"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22590.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22593.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22595.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22597.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22598.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22604.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22605.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22611.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22617.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22619.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22620.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22622.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22626.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22626.t2"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22628.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22633.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22636.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22640.t1"	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"g22649.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22650.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22657.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22658.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22659.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22662.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22664.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22667.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22673.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22677.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22715.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22719.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22724.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22725.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2272.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22734.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22735.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2273.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22743.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22746.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22748.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22750.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22753.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22768.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22779.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22784.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22786.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g2278.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22810.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22813.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22834.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22850.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22856.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22859.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22864.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22872.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22874.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
"g22875.t1"	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
