Gene_ID,PS_name,braker_S-nF1,braker_M-nF1,braker_L-nF1,braker_X-nF1,braker_38-nF1,braker_actual-nF1,maker_C1-nF1,maker_C2-nF1,maker_C3-nF1,maker_C4-nF1,maker_C5-nF1,maker_C6-nF1,maker_38-nF1,trans_mikado-38-nF1,trans_po-nF1,braker-mikado_both38-nF1,maker-mikado_both38-nF1,brakerX-mikado38.refmap-nF1
AT5G09600,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09610,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT5G09620,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G09630,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09640,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09650,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G09660,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09670,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09680,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09690,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09700,cellular_organisms,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
AT5G09711,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
AT5G09720,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G09730,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09740,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09750,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G09760,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09770,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09780,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G09790,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09800,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09805,Mesangiospermae,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT5G09810,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09820,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G09830,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G09840,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09850,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09860,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09870,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09876,eudicotyledons,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G09880,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09890,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09900,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09910,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09920,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G09930,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G09940,Embryophyta,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
AT5G09950,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G09960,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09970,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G09976,Brassicaceae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G09978,Brassicaceae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G09980,Brassicaceae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G09990,Brassicaceae,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT5G09995,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10000,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10010,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10020,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G10030,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10040,rosids,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
AT5G10050,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G10060,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10070,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10080,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10090,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10100,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10110,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10120,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G10130,Tracheophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10140,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10150,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10160,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10170,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10180,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10190,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10200,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10210,Magnoliophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT5G10220,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10230,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10240,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10250,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10260,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G10270,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10280,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10290,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10300,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10310,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10320,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10330,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10336,Arabidopsis_thaliana,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0
AT5G10340,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G10350,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10360,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10370,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10380,Eukaryota,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
AT5G10390,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10400,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G10410,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G10420,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G10430,Brassicaceae,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT5G10435,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
AT5G10440,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10450,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10460,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10470,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10480,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10490,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G10500,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G10510,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10520,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10530,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G10540,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10550,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G10560,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10570,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10580,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G10590,Brassicaceae,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1
AT5G10600,cellular_organisms,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
AT5G10605,Viridiplantae,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10610,cellular_organisms,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
AT5G10620,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10625,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10630,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10650,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10660,eudicotyledons,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT5G10680,Embryophyta,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
AT5G10690,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10695,Embryophyta,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
AT5G10700,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10710,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10720,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10730,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G10740,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10745,eudicotyledons,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10750,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10760,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10770,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10780,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10790,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10800,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10810,Eukaryota,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
AT5G10820,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT5G10830,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G10840,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G10860,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10870,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT5G10880,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10890,Tracheophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT5G10900,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10910,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10920,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10930,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10940,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10946,Arabidopsis,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10950,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10960,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10970,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT5G10980,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G10990,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G11000,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G11010,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G11020,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G11030,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11040,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11050,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G11060,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11070,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11080,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT5G11090,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11110,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11130,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G11140,eudicotyledons,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11150,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11160,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11170,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11180,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G11190,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11200,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11210,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11220,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G11230,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G11240,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11250,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11260,Eukaryota,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
AT5G11270,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11280,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G11290,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11300,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11310,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G11320,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G11330,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G11340,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11350,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11360,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G11370,eudicotyledons,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G11380,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11390,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT5G11400,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT5G11410,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G11412,cellular_organisms,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
AT5G11416,Arabidopsis,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
AT5G11420,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11425,Camelineae,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
AT5G11430,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11440,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11450,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11460,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11470,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G11480,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11490,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11500,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11510,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11520,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11530,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11540,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT5G11550,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G11560,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11565,Spermatophyta,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1
AT5G11570,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G11580,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11590,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11600,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11610,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11620,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT5G11630,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11640,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11650,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11660,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT5G11670,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11680,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11690,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11700,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11710,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11720,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11730,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11740,eudicotyledons,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
AT5G11750,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11760,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11770,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11780,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11790,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11800,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11810,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11820,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0
AT5G11830,malvids,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
AT5G11840,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11850,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11860,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11870,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11880,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11890,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11900,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G11910,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G11920,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11930,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11940,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11950,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11960,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11970,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11975,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
AT5G11980,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G11990,Brassicaceae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT5G12000,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G12010,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT5G12020,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G12030,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G12040,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G12043,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
AT5G12050,Mesangiospermae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G12060,Embryophyta,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1
AT5G12070,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT5G12080,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G12090,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT5G12100,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G12110,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G12120,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G12130,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT5G12140,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G12150,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G12170,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G12180,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT5G12190,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
