ID	len	gc	PS
AT5G22660	948	0.390295	Magnoliophyta
AT5G22670	1332	0.400901	Streptophyta
AT5G22680	708	0.378531	Brassicaceae
AT5G22690	3027	0.414932	cellular_organisms
AT5G22700	1314	0.414003	Magnoliophyta
AT5G22720	1407	0.392324	Streptophyta
AT5G22730	1401	0.397573	Magnoliophyta
AT5G22740	1605	0.454206	cellular_organisms
AT5G22750	3090	0.445631	cellular_organisms
AT5G22760	4701	0.429058	Eukaryota
AT5G22765	294	0.397959	Arabidopsis_thaliana
AT5G22770	3039	0.439289	Eukaryota
AT5G22780	3042	0.437212	Eukaryota
AT5G22785	192	0.427083	Arabidopsis_thaliana
AT5G22790	1302	0.463902	Viridiplantae
AT5G22791	1068	0.411049	Magnoliophyta
AT5G22794	606	0.430693	Streptophyta
AT5G22796	177	0.389831	Arabidopsis
AT5G22799	363	0.38843	Arabidopsis_thaliana
AT5G22800	2937	0.427647	cellular_organisms
AT5G22810	1080	0.440741	cellular_organisms
AT5G22820	1473	0.412084	Eukaryota
AT5G22830	1380	0.448551	Eukaryota
AT5G22840	1617	0.444032	cellular_organisms
AT5G22850	1482	0.450067	Eukaryota
AT5G22860	1509	0.413519	cellular_organisms
AT5G22870	624	0.429487	Embryophyta
AT5G22875	210	0.447619	Eukaryota
AT5G22880	438	0.479452	Eukaryota
AT5G22890	1122	0.444742	Eukaryota
AT5G22900	2469	0.422438	cellular_organisms
AT5G22910	2403	0.444444	cellular_organisms
AT5G22920	876	0.422374	Eukaryota
AT5G22930	717	0.439331	Embryophyta
AT5G22940	1410	0.468085	Eukaryota
AT5G22950	690	0.436232	Eukaryota
AT5G22960	573	0.448517	Eukaryota
AT5G22970	414	0.437198	malvids
AT5G22980	1518	0.407115	Eukaryota
AT5G22990	975	0.355897	Pentapetalae
AT5G23000	990	0.418182	Eukaryota
AT5G23010	1521	0.466798	cellular_organisms
AT5G23020	1512	0.458333	cellular_organisms
AT5G23030	795	0.467925	Streptophyta
AT5G23035	267	0.397004	Brassicaceae
AT5G23040	777	0.445302	cellular_organisms
AT5G23050	2166	0.44783	cellular_organisms
AT5G23060	1164	0.446735	Viridiplantae
AT5G23070	849	0.458186	cellular_organisms
AT5G23080	2793	0.451844	Eukaryota
AT5G23090	480	0.420833	Eukaryota
AT5G23100	834	0.47482	Embryophyta
AT5G23110	14121	0.421146	cellular_organisms
AT5G23120	1212	0.455446	cellular_organisms
AT5G23130	1194	0.453936	cellular_organisms
AT5G23140	726	0.464187	cellular_organisms
AT5G23150	4179	0.457765	Eukaryota
AT5G23160	816	0.446078	Magnoliophyta
AT5G23170	1026	0.47271	cellular_organisms
AT5G23180	417	0.410072	Brassicaceae
AT5G23190	1680	0.439286	cellular_organisms
AT5G23200	1200	0.454167	Eukaryota
AT5G23210	1500	0.466667	cellular_organisms
AT5G23212	228	0.381579	Mesangiospermae
AT5G23220	597	0.504188	cellular_organisms
AT5G23230	597	0.512563	cellular_organisms
AT5G23240	1398	0.446352	cellular_organisms
AT5G23250	1026	0.481481	cellular_organisms
AT5G23260	792	0.463384	Eukaryota
AT5G23270	1545	0.453074	cellular_organisms
AT5G23280	753	0.434263	Streptophytina
AT5G23290	456	0.451754	cellular_organisms
AT5G23300	1383	0.47867	cellular_organisms
AT5G23310	792	0.441919	cellular_organisms
AT5G23320	594	0.451178	cellular_organisms
AT5G23330	1065	0.468545	cellular_organisms
AT5G23340	1218	0.439245	cellular_organisms
AT5G23350	657	0.43379	Streptophyta
AT5G23360	633	0.442338	Streptophyta
AT5G23370	660	0.445455	Streptophyta
AT5G23380	906	0.441501	Viridiplantae
AT5G23390	2193	0.436845	Streptophyta
AT5G23395	489	0.476483	Eukaryota
AT5G23400	1770	0.438418	cellular_organisms
AT5G23405	450	0.413333	Streptophyta
AT5G23411	147	0.469388	Arabidopsis_thaliana
AT5G23420	726	0.439394	Eukaryota
AT5G23430	2514	0.449483	cellular_organisms
AT5G23440	549	0.459016	Viridiplantae
AT5G23450	2292	0.448517	cellular_organisms
AT5G23460	336	0.455357	Arabidopsis_thaliana
AT5G23470	909	0.39934	cellular_organisms
AT5G23480	1257	0.399364	Streptophyta
AT5G23490	2190	0.43105	Streptophyta
AT5G23510	816	0.406863	Streptophyta
AT5G23520	1308	0.433486	Eukaryota
AT5G23530	1008	0.49504	cellular_organisms
AT5G23535	480	0.464583	cellular_organisms
AT5G23540	927	0.469256	cellular_organisms
AT5G23550	528	0.424242	Eukaryota
AT5G23570	1878	0.471778	Streptophyta
AT5G23575	1782	0.428171	Eukaryota
AT5G23580	1473	0.422267	cellular_organisms
AT5G23590	891	0.434343	cellular_organisms
AT5G23600	639	0.405321	cellular_organisms
AT5G23610	1500	0.446667	Viridiplantae
AT5G23630	3540	0.449435	cellular_organisms
AT5G23650	1014	0.387574	Eukaryota
AT5G23660	858	0.451049	Eukaryota
AT5G23670	1470	0.438776	cellular_organisms
AT5G23680	888	0.490991	Eukaryota
AT5G23690	1584	0.421717	cellular_organisms
AT5G23700	1722	0.456446	Viridiplantae
AT5G23710	693	0.424242	Eukaryota
AT5G23720	2790	0.433333	cellular_organisms
AT5G23730	1107	0.535682	cellular_organisms
AT5G23740	480	0.4625	cellular_organisms
AT5G23750	690	0.466667	Streptophytina
AT5G23760	312	0.423077	Tracheophyta
AT5G23770	1200	0.424167	Mesangiospermae
AT5G23780	1314	0.417808	Magnoliophyta
AT5G23790	1002	0.451098	cellular_organisms
AT5G23800	1659	0.424955	Magnoliophyta
AT5G23810	1404	0.445157	Eukaryota
AT5G23820	495	0.448485	malvids
AT5G23830	495	0.426263	Brassicaceae
AT5G23840	504	0.434524	Brassicaceae
AT5G23850	1629	0.486188	Eukaryota
AT5G23860	1350	0.474815	Eukaryota
AT5G23870	1248	0.440705	cellular_organisms
AT5G23880	2220	0.440541	cellular_organisms
AT5G23890	2841	0.44949	Streptophyta
AT5G23900	621	0.483092	cellular_organisms
AT5G23903	426	0.462441	Brassicaceae
AT5G23908	210	0.404762	Arabidopsis_thaliana
AT5G23910	2106	0.416429	cellular_organisms
AT5G23920	690	0.442029	Streptophyta
AT5G23930	1374	0.38064	Viridiplantae
AT5G23940	1455	0.493471	Viridiplantae
AT5G23950	660	0.545455	Streptophyta
AT5G23960	1644	0.410584	Embryophyta
AT5G23970	1287	0.445221	Eukaryota
AT5G23980	2100	0.422857	cellular_organisms
AT5G23990	1974	0.428571	cellular_organisms
AT5G24000	1332	0.464715	cellular_organisms
AT5G24010	2475	0.435152	cellular_organisms
AT5G24020	981	0.462793	cellular_organisms
AT5G24030	1908	0.462788	cellular_organisms
AT5G24040	1122	0.410873	Mesangiospermae
AT5G24050	1050	0.433333	Magnoliophyta
AT5G24060	1446	0.434993	cellular_organisms
AT5G24070	1023	0.4565	Eukaryota
AT5G24080	2238	0.441019	cellular_organisms
AT5G24090	909	0.459846	cellular_organisms
AT5G24100	1845	0.450949	cellular_organisms
AT5G24105	192	0.479167	Tracheophyta
AT5G24110	912	0.434211	Eukaryota
AT5G24120	1554	0.425997	cellular_organisms
AT5G24130	951	0.48265	Embryophyta
AT5G24140	1557	0.451509	cellular_organisms
AT5G24150	1551	0.461638	cellular_organisms
AT5G24155	366	0.52459	cellular_organisms
AT5G24160	1323	0.436886	cellular_organisms
AT5G24165	228	0.47807	Magnoliophyta
AT5G24170	492	0.45935	Eukaryota
AT5G24180	1128	0.452128	Embryophyta
AT5G24190	738	0.448509	Embryophyta
AT5G24200	1035	0.455072	Embryophyta
AT5G24210	1053	0.443495	Embryophyta
AT5G24215	375	0.429333	Arabidopsis_thaliana
AT5G24220	1131	0.456233	Embryophyta
AT5G24230	1110	0.443243	Embryophyta
AT5G24240	1725	0.435942	cellular_organisms
AT5G24260	2241	0.449353	cellular_organisms
AT5G24270	669	0.42003	Eukaryota
AT5G24275	2424	0.414191	Streptophyta
AT5G24280	4701	0.432674	Eukaryota
AT5G24290	1653	0.424077	Eukaryota
AT5G24300	1959	0.467075	cellular_organisms
AT5G24310	966	0.457557	Streptophyta
AT5G24313	246	0.430894	Brassicaceae
AT5G24314	486	0.434156	Magnoliophyta
AT5G24316	378	0.462963	Brassicaceae
AT5G24318	1377	0.472767	Streptophyta
AT5G24320	2085	0.447482	cellular_organisms
AT5G24330	1050	0.442857	Eukaryota
AT5G24340	1518	0.428195	cellular_organisms
AT5G24350	7131	0.414949	Eukaryota
AT5G24352	240	0.433333	Streptophyta
AT5G24355	342	0.450292	Magnoliophyta
AT5G24360	2646	0.409675	cellular_organisms
AT5G24370	576	0.456597	Mesangiospermae
AT5G24380	1995	0.459649	cellular_organisms
AT5G24390	1587	0.445495	Eukaryota
AT5G24400	978	0.448875	cellular_organisms
AT5G24410	786	0.459288	cellular_organisms
AT5G24420	759	0.474308	cellular_organisms
AT5G24430	1785	0.470588	cellular_organisms
AT5G24440	963	0.417445	Eukaryota
AT5G24450	1665	0.42042	Eukaryota
AT5G24460	903	0.495017	Viridiplantae
AT5G24470	1677	0.457364	cellular_organisms
AT5G24480	1053	0.445394	Arabidopsis
AT5G24490	927	0.462783	cellular_organisms
AT5G24500	1005	0.452736	Magnoliophyta
AT5G24510	336	0.473214	Eukaryota
AT5G24520	1026	0.461014	cellular_organisms
AT5G24530	1026	0.429825	cellular_organisms
AT5G24540	1605	0.403738	cellular_organisms
AT5G24550	1605	0.391277	cellular_organisms
AT5G24560	588	0.430272	Streptophytina
AT5G24570	213	0.516432	Brassicaceae
AT5G24580	960	0.513542	Streptophyta
AT5G24590	1356	0.445428	Streptophytina
AT5G24600	747	0.452477	cellular_organisms
AT5G24610	441	0.480726	Viridiplantae
AT5G24620	1263	0.498812	cellular_organisms
AT5G24630	1356	0.421829	Eukaryota
AT5G24640	357	0.456583	Mesangiospermae
AT5G24650	780	0.465385	Viridiplantae
AT5G24655	279	0.526882	Magnoliophyta
AT5G24660	285	0.536842	Magnoliophyta
AT5G24670	1203	0.435578	cellular_organisms
AT5G24680	1200	0.4225	Eukaryota
AT5G24690	1566	0.448914	Viridiplantae
AT5G24710	4134	0.475327	cellular_organisms
AT5G24740	10395	0.414719	Eukaryota
AT5G24750	1563	0.449776	cellular_organisms
AT5G24760	1146	0.435428	cellular_organisms
AT5G24770	798	0.47619	cellular_organisms
AT5G24780	813	0.466175	cellular_organisms
AT5G24790	741	0.454791	cellular_organisms
AT5G24800	834	0.455635	Viridiplantae
AT5G24810	3030	0.428053	cellular_organisms
AT5G24820	1224	0.468137	Embryophyta
AT5G24830	1782	0.403479	Eukaryota
AT5G24840	756	0.43254	cellular_organisms
AT5G24850	1710	0.437427	cellular_organisms
AT5G24860	333	0.486486	Embryophyta
AT5G24870	1563	0.440179	Eukaryota
AT5G24879	114	0.359649	Arabidopsis
AT5G24880	1332	0.427177	Mesangiospermae
AT5G24890	723	0.403873	Embryophyta
AT5G24900	1578	0.449937	cellular_organisms
AT5G24910	1599	0.461538	cellular_organisms
AT5G24920	396	0.479798	Tracheophyta
AT5G24930	1089	0.515152	Eukaryota
AT5G24940	1344	0.444196	cellular_organisms
AT5G24950	1491	0.429242	cellular_organisms
AT5G24960	1494	0.434404	cellular_organisms
AT5G24970	2160	0.431019	cellular_organisms
AT5G24980	129	0.465116	Embryophyta
AT5G24990	885	0.464407	Eukaryota
AT5G25000	366	0.371585	Camelineae
AT5G25010	861	0.471545	Eukaryota
AT5G25020	810	0.471605	Eukaryota
AT5G25030	582	0.391753	Eukaryota
AT5G25040	1374	0.41048	cellular_organisms
AT5G25050	1500	0.432	cellular_organisms
AT5G25060	2841	0.457233	cellular_organisms
AT5G25070	2211	0.439168	Eukaryota
AT5G25080	654	0.46789	Eukaryota
AT5G25090	561	0.459893	Embryophyta
AT5G25100	1935	0.450129	Eukaryota
AT5G25110	1467	0.42604	cellular_organisms
AT5G25120	1491	0.38833	cellular_organisms
AT5G25130	1491	0.392354	cellular_organisms
AT5G25140	1491	0.399061	cellular_organisms
AT5G25150	2010	0.444776	cellular_organisms
AT5G25160	708	0.435028	Streptophyta
AT5G25170	657	0.439878	Eukaryota
AT5G25180	1491	0.396378	cellular_organisms
AT5G25190	546	0.489011	Viridiplantae
AT5G25195	180	0.388889	Camelineae
AT5G25200	1104	0.425725	Mesangiospermae
AT5G25210	528	0.422348	Mesangiospermae
AT5G25220	1296	0.487654	Eukaryota
AT5G25230	2922	0.442163	cellular_organisms
AT5G25240	396	0.454545	Magnoliophyta
AT5G25250	1413	0.458599	cellular_organisms
AT5G25260	1392	0.476293	cellular_organisms
AT5G25265	1101	0.422343	Viridiplantae
AT5G25270	1929	0.486262	Eukaryota
AT5G25280	663	0.464555	Magnoliophyta
AT5G25290	1194	0.407035	Magnoliophyta
AT5G25300	1434	0.386332	Brassicaceae
AT5G25310	1443	0.403326	Eukaryota
AT5G25320	1503	0.461078	cellular_organisms
AT5G25330	1101	0.480472	Viridiplantae
AT5G25340	627	0.429027	Eukaryota
AT5G25350	1872	0.463141	Eukaryota
AT5G25360	510	0.437255	Viridiplantae
AT5G25370	2463	0.433618	cellular_organisms
AT5G25380	1314	0.404871	Eukaryota
AT5G25390	561	0.497326	Viridiplantae
AT5G25400	1050	0.440952	Eukaryota
AT5G25410	1110	0.381982	Streptophyta
AT5G25415	1005	0.397015	Streptophyta
AT5G25420	1260	0.419841	cellular_organisms
AT5G25425	342	0.508772	Brassicaceae
AT5G25430	2016	0.409226	Eukaryota
AT5G25440	942	0.430998	cellular_organisms
AT5G25450	369	0.441734	Eukaryota
AT5G25460	1110	0.454955	Magnoliophyta
AT5G25470	843	0.43535	Mesangiospermae
AT5G25475	849	0.457008	Magnoliophyta
AT5G25480	1152	0.415799	cellular_organisms
AT5G25490	513	0.518519	Eukaryota
AT5G25500	1263	0.418052	Magnoliophyta
AT5G25510	1503	0.433799	Eukaryota
AT5G25520	2208	0.432065	Eukaryota
AT5G25530	1044	0.439655	cellular_organisms
AT5G25540	528	0.426136	Streptophytina
AT5G25550	1302	0.456989	cellular_organisms
AT5G25560	927	0.441208	Eukaryota
AT5G25570	300	0.443333	Magnoliophyta
AT5G25580	1218	0.43514	Viridiplantae
AT5G25590	2328	0.444158	Embryophyta
AT5G25600	996	0.448795	Magnoliophyta
AT5G25610	1179	0.516539	Embryophyta
AT5G25620	1254	0.489633	cellular_organisms
AT5G25630	1725	0.448116	Eukaryota
AT5G25640	864	0.418981	cellular_organisms
AT5G25750	216	0.458333	Arabidopsis_thaliana
AT5G25754	1545	0.47767	Eukaryota
AT5G25755	189	0.386243	Arabidopsis_thaliana
AT5G25756	83	0.349398	Arabidopsis_thaliana
AT5G25757	1545	0.477023	Eukaryota
AT5G25760	474	0.440928	cellular_organisms
AT5G25770	1083	0.417359	cellular_organisms
AT5G25780	2145	0.444755	Eukaryota
AT5G25790	1380	0.428986	Eukaryota
AT5G25800	1704	0.416667	Eukaryota
AT5G25810	657	0.494673	Viridiplantae
AT5G25820	1965	0.432061	Eukaryota
AT5G25830	996	0.509036	Eukaryota
AT5G25840	522	0.490421	Embryophyta
AT5G25850	1446	0.38036	Magnoliophyta
AT5G25860	1347	0.397179	Magnoliophyta
AT5G25870	522	0.39272	Arabidopsis_thaliana
AT5G25880	1767	0.460102	cellular_organisms
AT5G25890	528	0.433712	Streptophyta
AT5G25900	1530	0.430065	cellular_organisms
AT5G25910	2436	0.426929	cellular_organisms
AT5G25920	1152	0.408854	Arabidopsis
AT5G25930	3018	0.442346	cellular_organisms
AT5G25940	348	0.502874	Streptophyta
AT5G25950	1299	0.428022	cellular_organisms
AT5G25960	1074	0.442272	Streptophyta
AT5G25970	1164	0.433849	Viridiplantae
AT5G25980	1404	0.455128	cellular_organisms
AT5G25990	306	0.470588	Streptophyta
AT5G25995	189	0.42328	Arabidopsis_thaliana
AT5G26000	1626	0.437884	cellular_organisms
AT5G26010	996	0.435743	cellular_organisms
AT5G26030	1401	0.439686	cellular_organisms
AT5G26040	1080	0.440741	cellular_organisms
AT5G26050	483	0.507246	Pentapetalae
AT5G26060	465	0.453763	Pentapetalae
AT5G26070	309	0.469256	Brassicaceae
AT5G26080	426	0.471831	Brassicaceae
AT5G26090	1137	0.487247	Brassicaceae
AT5G26100	528	0.443182	Brassicaceae
AT5G26110	681	0.43906	cellular_organisms
AT5G26120	2025	0.415309	cellular_organisms
AT5G26130	501	0.467066	cellular_organisms
AT5G26140	438	0.408676	cellular_organisms
AT5G26150	2121	0.429514	cellular_organisms
AT5G26160	2931	0.401911	Streptophyta
AT5G26170	522	0.442529	Eukaryota
AT5G26180	1704	0.463615	cellular_organisms
AT5G26190	1671	0.404548	Embryophyta
AT5G26200	1029	0.456754	Eukaryota
AT5G26210	768	0.47526	Eukaryota
AT5G26220	651	0.437788	cellular_organisms
AT5G26230	1026	0.468811	Embryophyta
AT5G26240	2379	0.432535	cellular_organisms
AT5G26250	1524	0.479659	cellular_organisms
AT5G26260	1056	0.412879	Eukaryota
AT5G26262	108	0.416667	Arabidopsis_thaliana
AT5G26270	918	0.443355	Brassicaceae
AT5G26280	1053	0.404558	Eukaryota
AT5G26290	1011	0.409496	Eukaryota
AT5G26300	1050	0.414286	Eukaryota
AT5G26310	1446	0.507607	cellular_organisms
AT5G26320	1059	0.406043	Eukaryota
AT5G26330	564	0.519504	Streptophyta
AT5G26340	1581	0.468691	cellular_organisms
AT5G26360	1668	0.431655	cellular_organisms
AT5G26570	3591	0.436926	cellular_organisms
AT5G26580	1038	0.396917	Eukaryota
AT5G26594	420	0.411905	cellular_organisms
AT5G26600	1428	0.447479	cellular_organisms
AT5G26610	906	0.444812	Eukaryota
AT5G26617	429	0.428904	Mesangiospermae
AT5G26620	225	0.506667	Mesangiospermae
AT5G26622	888	0.415541	Arabidopsis
AT5G26630	657	0.424658	Eukaryota
AT5G26640	189	0.460317	Eukaryota
AT5G26650	1101	0.40327	Eukaryota
AT5G26660	1059	0.410765	Eukaryota
AT5G26667	627	0.409888	cellular_organisms
AT5G26670	1251	0.430056	Eukaryota
AT5G26673	303	0.372937	Brassicaceae
AT5G26680	1362	0.436858	cellular_organisms
AT5G26690	345	0.437681	Embryophyta
AT5G26692	246	0.406504	Brassicaceae
AT5G26700	642	0.493769	cellular_organisms
AT5G26710	2160	0.440278	cellular_organisms
AT5G26717	246	0.410569	Brassicaceae
AT5G26720	405	0.407407	Mesangiospermae
AT5G26730	807	0.422553	Magnoliophyta
AT5G26731	300	0.42	Magnoliophyta
AT5G26740	1269	0.417652	Eukaryota
AT5G26742	2244	0.458556	cellular_organisms
AT5G26749	444	0.432432	Eukaryota
AT5G26751	1218	0.424466	cellular_organisms
AT5G26760	2208	0.428442	Eukaryota
AT5G26770	1008	0.410714	Magnoliophyta
AT5G26780	1554	0.417632	cellular_organisms
AT5G26790	207	0.536232	Magnoliophyta
AT5G26800	338	0.449704	Viridiplantae
AT5G26805	471	0.377919	Mesangiospermae
AT5G26810	1020	0.421569	cellular_organisms
AT5G26820	1797	0.447969	Eukaryota
AT5G26830	2130	0.440376	cellular_organisms
AT5G26840	264	0.587121	Arabidopsis_thaliana
AT5G26850	2952	0.439363	Eukaryota
AT5G26860	2958	0.450304	cellular_organisms
AT5G26865	381	0.44357	Viridiplantae
AT5G26880	792	0.474747	cellular_organisms
AT5G26890	252	0.535714	Arabidopsis_thaliana
AT5G26900	1335	0.444195	cellular_organisms
AT5G26910	2562	0.437549	Embryophyta
AT5G26920	1692	0.456265	Streptophyta
AT5G26930	363	0.432507	Eukaryota
AT5G26940	951	0.446898	cellular_organisms
AT5G26950	870	0.435632	Embryophyta
AT5G26955	327	0.455657	Arabidopsis
AT5G26960	1242	0.523349	cellular_organisms
AT5G26970	327	0.376147	Arabidopsis_thaliana
AT5G26980	969	0.435501	Eukaryota
AT5G26990	669	0.421525	Streptophyta
AT5G27000	2964	0.432524	cellular_organisms
AT5G27010	2592	0.38966	Eukaryota
AT5G27020	495	0.432323	Pentapetalae
AT5G27030	3327	0.452059	cellular_organisms
AT5G27050	363	0.435262	Magnoliophyta
AT5G27060	2874	0.417189	cellular_organisms
AT5G27065	312	0.423077	Arabidopsis_thaliana
AT5G27070	864	0.436343	Embryophyta
AT5G27080	1329	0.440181	cellular_organisms
AT5G27090	564	0.421986	Embryophyta
AT5G27100	2706	0.429047	cellular_organisms
AT5G27110	2076	0.412331	Eukaryota
AT5G27120	1602	0.428839	cellular_organisms
AT5G27130	921	0.432139	Magnoliophyta
AT5G27140	1338	0.419283	cellular_organisms
AT5G27150	1617	0.435993	cellular_organisms
AT5G27170	312	0.439103	Arabidopsis_thaliana
AT5G27200	420	0.461905	cellular_organisms
AT5G27210	894	0.416107	Viridiplantae
AT5G27220	3546	0.414552	Eukaryota
AT5G27230	2847	0.436951	Streptophytina
AT5G27238	408	0.343137	Magnoliophyta
AT5G27240	3315	0.415988	cellular_organisms
AT5G27247	147	0.367347	Arabidopsis_thaliana
AT5G27260	912	0.372807	Eukaryota
AT5G27270	3117	0.414501	Eukaryota
AT5G27280	639	0.455399	Eukaryota
AT5G27290	1026	0.444444	cellular_organisms
AT5G27300	1728	0.413194	Eukaryota
AT5G27310	1113	0.41779	Mesangiospermae
AT5G27320	1035	0.447343	cellular_organisms
AT5G27330	1887	0.431373	Eukaryota
AT5G27340	717	0.440725	Arabidopsis_thaliana
AT5G27350	1425	0.422456	cellular_organisms
AT5G27360	1437	0.410578	cellular_organisms
AT5G27370	576	0.486111	Embryophyta
AT5G27380	1620	0.426543	cellular_organisms
AT5G27390	726	0.438017	cellular_organisms
AT5G27395	942	0.412951	cellular_organisms
AT5G27400	1110	0.440541	cellular_organisms
AT5G27410	1680	0.45	cellular_organisms
AT5G27420	1107	0.504968	Eukaryota
AT5G27430	504	0.418651	Eukaryota
AT5G27440	651	0.393241	Mesangiospermae
AT5G27450	1137	0.474934	cellular_organisms
AT5G27460	1476	0.418699	Eukaryota
AT5G27470	1356	0.442478	cellular_organisms
AT5G27490	849	0.432273	Eukaryota
AT5G27493	285	0.421053	Arabidopsis_thaliana
AT5G27495	243	0.349794	Brassicaceae
AT5G27510	906	0.412804	cellular_organisms
AT5G27520	966	0.421325	Eukaryota
AT5G27530	1377	0.379085	cellular_organisms
AT5G27540	1947	0.447869	cellular_organisms
AT5G27550	2298	0.441253	cellular_organisms
AT5G27560	1026	0.434698	cellular_organisms
AT5G27570	1353	0.439024	cellular_organisms
AT5G27580	672	0.431548	Embryophyta
AT5G27600	2103	0.434617	cellular_organisms
AT5G27606	813	0.419434	Camelineae
AT5G27607	369	0.425474	cellular_organisms
AT5G27610	2916	0.433471	Eukaryota
AT5G27620	1011	0.425321	Eukaryota
AT5G27630	1728	0.446181	cellular_organisms
AT5G27640	2139	0.45395	Eukaryota
AT5G27650	3219	0.44082	Eukaryota
AT5G27660	1275	0.44	cellular_organisms
AT5G27670	453	0.470199	Eukaryota
AT5G27680	2577	0.417928	cellular_organisms
AT5G27690	1059	0.457979	Eukaryota
AT5G27700	249	0.46988	Eukaryota
AT5G27710	1008	0.449405	Viridiplantae
AT5G27720	390	0.487179	Eukaryota
AT5G27730	1419	0.447498	cellular_organisms
AT5G27740	1065	0.422535	cellular_organisms
AT5G27750	1380	0.419565	Magnoliophyta
AT5G27760	291	0.453608	Viridiplantae
AT5G27765	237	0.409283	Brassicaceae
AT5G27770	375	0.434667	Eukaryota
AT5G27780	429	0.405594	Embryophyta
AT5G27790	984	0.436992	cellular_organisms
AT5G27800	1029	0.433431	Camelineae
AT5G27810	360	0.4	Magnoliophyta
AT5G27820	345	0.449275	cellular_organisms
AT5G27830	903	0.434109	Eukaryota
AT5G27840	957	0.428422	cellular_organisms
AT5G27850	405	0.461728	cellular_organisms
AT5G27860	534	0.462547	Eukaryota
AT5G27870	2199	0.453843	cellular_organisms
AT5G27880	837	0.41816	Streptophyta
AT5G27889	162	0.395062	Arabidopsis_thaliana
AT5G27890	1017	0.47296	Brassicaceae
AT5G27893	630	0.528571	Arabidopsis_thaliana
AT5G27910	564	0.473404	Eukaryota
AT5G27920	1929	0.445827	cellular_organisms
AT5G27930	1122	0.455437	cellular_organisms
AT5G27940	474	0.457806	Tracheophyta
AT5G27944	675	0.420741	Embryophyta
AT5G27945	1287	0.434343	cellular_organisms
AT5G27950	1878	0.397231	cellular_organisms
