ID	PS	Len	GC
AT5G52820	cellular_organisms	1422	0.428973
AT5G52830	Eukaryota	1047	0.43362
AT5G52840	Eukaryota	510	0.503922
AT5G52850	Eukaryota	2682	0.420582
AT5G52860	cellular_organisms	1770	0.457627
AT5G52870	Magnoliophyta	981	0.425076
AT5G52880	cellular_organisms	810	0.428395
AT5G52882	cellular_organisms	2490	0.404016
AT5G52890	Viridiplantae	1074	0.460894
AT5G52900	Mesangiospermae	708	0.425141
AT5G52910	Eukaryota	3426	0.408056
AT5G52920	cellular_organisms	1740	0.435057
AT5G52930	Mesangiospermae	1080	0.475926
AT5G52940	Mesangiospermae	1089	0.464646
AT5G52950	Streptophytina	2847	0.41131
AT5G52960	cellular_organisms	513	0.430799
AT5G52965	Mesangiospermae	363	0.443526
AT5G52970	cellular_organisms	672	0.440476
AT5G52975	Mesangiospermae	366	0.45082
AT5G52980	Viridiplantae	669	0.473842
AT5G52990	Viridiplantae	819	0.399267
AT5G53000	Eukaryota	1218	0.452381
AT5G53010	cellular_organisms	3150	0.433333
AT5G53020	Embryophyta	2163	0.399908
AT5G53030	Magnoliophyta	738	0.447154
AT5G53040	Eukaryota	771	0.391699
AT5G53045	Eukaryota	291	0.402062
AT5G53050	cellular_organisms	939	0.43983
AT5G53060	Eukaryota	1959	0.453292
AT5G53070	cellular_organisms	666	0.429429
AT5G53080	cellular_organisms	1695	0.410029
AT5G53090	cellular_organisms	1128	0.448582
AT5G53100	cellular_organisms	1095	0.415525
AT5G53110	Eukaryota	1149	0.453438
AT5G53120	cellular_organisms	1080	0.458333
AT5G53130	cellular_organisms	2151	0.431427
AT5G53140	cellular_organisms	1263	0.447348
AT5G53150	cellular_organisms	2181	0.439707
AT5G53160	Embryophyta	474	0.381857
AT5G53170	cellular_organisms	2421	0.442792
AT5G53180	cellular_organisms	1290	0.462016
AT5G53190	Eukaryota	792	0.405303
AT5G53200	Embryophyta	321	0.451713
AT5G53210	Embryophyta	1095	0.4621
AT5G53220	Streptophyta	1107	0.414634
AT5G53230	Mesangiospermae	1077	0.460539
AT5G53240	Mesangiospermae	1086	0.47698
AT5G53250	Tracheophyta	192	0.479167
AT5G53260	Streptophyta	531	0.472693
AT5G53270	Embryophyta	480	0.458333
AT5G53280	Streptophyta	819	0.440781
AT5G53290	Viridiplantae	1065	0.424413
AT5G53300	cellular_organisms	447	0.494407
AT5G53310	Eukaryota	633	0.436019
AT5G53320	cellular_organisms	1806	0.432447
AT5G53330	Viridiplantae	666	0.453453
AT5G53340	Eukaryota	1017	0.431662
AT5G53350	cellular_organisms	1740	0.455172
AT5G53360	Eukaryota	702	0.410256
AT5G53370	cellular_organisms	1764	0.479592
AT5G53380	cellular_organisms	1434	0.405858
AT5G53390	cellular_organisms	1461	0.441478
AT5G53400	Eukaryota	915	0.454645
AT5G53410	Arabidopsis_thaliana	108	0.518519
AT5G53420	Eukaryota	795	0.411321
AT5G53430	cellular_organisms	3132	0.423052
AT5G53440	Magnoliophyta	3546	0.447265
AT5G53450	Viridiplantae	2013	0.425236
AT5G53460	cellular_organisms	6627	0.458428
AT5G53470	cellular_organisms	1017	0.454277
AT5G53480	Eukaryota	2613	0.44623
AT5G53486	Mesangiospermae	258	0.503876
AT5G53490	cellular_organisms	711	0.431786
AT5G53500	cellular_organisms	1965	0.429517
AT5G53510	Streptophyta	2226	0.442498
AT5G53520	Streptophyta	2202	0.445958
AT5G53530	Eukaryota	909	0.394939
AT5G53540	cellular_organisms	1212	0.428218
AT5G53550	cellular_organisms	2028	0.42998
AT5G53560	Eukaryota	405	0.424691
AT5G53570	Eukaryota	1653	0.430127
AT5G53580	cellular_organisms	1098	0.421676
AT5G53590	Embryophyta	429	0.438228
AT5G53592	Mesangiospermae	336	0.377976
AT5G53600	Viridiplantae	336	0.440476
AT5G53610	Viridiplantae	333	0.45045
AT5G53620	Streptophyta	2049	0.449976
AT5G53635	Magnoliophyta	1281	0.387978
AT5G53637	Mesangiospermae	531	0.393597
AT5G53640	Magnoliophyta	678	0.365782
AT5G53650	Streptophyta	219	0.465753
AT5G53660	Streptophyta	1098	0.430783
AT5G53670	Magnoliophyta	735	0.406803
AT5G53680	cellular_organisms	510	0.433333
AT5G53700	Eukaryota	756	0.452381
AT5G53710	Mesangiospermae	345	0.405797
AT5G53720	cellular_organisms	303	0.39934
AT5G53730	Streptophytina	642	0.453271
AT5G53740	malvids	828	0.467391
AT5G53742	Mesangiospermae	348	0.433908
AT5G53750	Streptophyta	1227	0.449878
AT5G53760	Viridiplantae	1722	0.422184
AT5G53770	Eukaryota	1593	0.439422
AT5G53780	Mesangiospermae	1131	0.412025
AT5G53790	Mesangiospermae	1143	0.387577
AT5G53800	Eukaryota	1056	0.4375
AT5G53810	cellular_organisms	1137	0.437995
AT5G53820	Magnoliophyta	204	0.495098
AT5G53830	Embryophyta	732	0.438525
AT5G53840	Magnoliophyta	1335	0.38427
AT5G53850	cellular_organisms	1209	0.45244
AT5G53860	Embryophyta	1209	0.444169
AT5G53870	cellular_organisms	1113	0.495957
AT5G53880	Mesangiospermae	201	0.422886
AT5G53890	cellular_organisms	3111	0.443587
AT5G53895	malvids	390	0.484615
AT5G53900	Streptophyta	798	0.432331
AT5G53905	Mesangiospermae	507	0.467456
AT5G53910	Eukaryota	693	0.395382
AT5G53920	cellular_organisms	1116	0.434588
AT5G53930	Magnoliophyta	1590	0.394969
AT5G53940	Eukaryota	390	0.451282
AT5G53950	Streptophytina	1128	0.494681
AT5G53960	rosids	570	0.403509
AT5G53970	cellular_organisms	1245	0.441767
AT5G53980	Eukaryota	471	0.443737
AT5G53990	Eukaryota	1344	0.443452
AT5G54000	cellular_organisms	810	0.41358
AT5G54010	Eukaryota	1362	0.451542
AT5G54020	Embryophyta	1701	0.408583
AT5G54030	Embryophyta	1260	0.392857
AT5G54035	Arabidopsis_thaliana	258	0.399225
AT5G54040	Embryophyta	1791	0.414294
AT5G54043	Arabidopsis_thaliana	258	0.414729
AT5G54050	Embryophyta	1743	0.410786
AT5G54060	Viridiplantae	1407	0.47548
AT5G54062	Magnoliophyta	624	0.445513
AT5G54067	Brassicaceae	381	0.391076
AT5G54070	Eukaryota	996	0.424699
AT5G54080	cellular_organisms	1386	0.449495
AT5G54090	cellular_organisms	2391	0.4266
AT5G54095	Brassicaceae	408	0.529412
AT5G54100	cellular_organisms	1206	0.476783
AT5G54110	Eukaryota	801	0.463171
AT5G54130	Eukaryota	1311	0.40656
AT5G54140	cellular_organisms	1287	0.426573
AT5G54145	Brassicaceae	192	0.473958
AT5G54148	Viridiplantae	351	0.401709
AT5G54150	Viridiplantae	483	0.438923
AT5G54160	cellular_organisms	1092	0.454212
AT5G54165	Mesangiospermae	249	0.425703
AT5G54170	Eukaryota	1350	0.422222
AT5G54180	Viridiplantae	1503	0.411843
AT5G54190	cellular_organisms	1218	0.471264
AT5G54200	cellular_organisms	2478	0.430186
AT5G54210	Eukaryota	921	0.383279
AT5G54215	Brassicaceae	252	0.412698
AT5G54220	Brassicaceae	291	0.412371
AT5G54225	Brassicaceae	249	0.417671
AT5G54230	Eukaryota	960	0.419792
AT5G54240	cellular_organisms	849	0.446408
AT5G54250	Eukaryota	2085	0.467626
AT5G54260	cellular_organisms	2163	0.431808
AT5G54270	Viridiplantae	798	0.482456
AT5G54280	Eukaryota	3093	0.409958
AT5G54290	cellular_organisms	1065	0.456338
AT5G54300	Magnoliophyta	981	0.459735
AT5G54310	Eukaryota	1452	0.455923
AT5G54320	Mesangiospermae	1110	0.445946
AT5G54330	Mesangiospermae	1071	0.466853
AT5G54340	Embryophyta	735	0.42449
AT5G54350	Camelineae	786	0.440204
AT5G54360	Embryophyta	813	0.432964
AT5G54370	Streptophyta	1014	0.453649
AT5G54380	cellular_organisms	2568	0.426791
AT5G54390	cellular_organisms	1122	0.442068
AT5G54400	cellular_organisms	879	0.491468
AT5G54410	Eukaryota	660	0.406061
AT5G54420	Brassicaceae	276	0.434783
AT5G54430	cellular_organisms	729	0.466392
AT5G54440	Eukaryota	3780	0.437037
AT5G54450	Mesangiospermae	1107	0.471545
AT5G54460	Arabidopsis	426	0.448357
AT5G54470	Streptophyta	648	0.45679
AT5G54480	Embryophyta	2163	0.401757
AT5G54490	Eukaryota	384	0.453125
AT5G54500	cellular_organisms	615	0.484553
AT5G54510	cellular_organisms	1839	0.45677
AT5G54520	cellular_organisms	1374	0.452693
AT5G54530	Streptophyta	486	0.489712
AT5G54540	Embryophyta	894	0.444072
AT5G54550	Mesangiospermae	1080	0.47037
AT5G54560	Mesangiospermae	1083	0.461681
AT5G54570	cellular_organisms	1608	0.416045
AT5G54580	cellular_organisms	471	0.471338
AT5G54585	Mesangiospermae	399	0.501253
AT5G54590	cellular_organisms	1323	0.42706
AT5G54600	cellular_organisms	597	0.447236
AT5G54610	cellular_organisms	1281	0.424668
AT5G54620	cellular_organisms	1296	0.402778
AT5G54630	Streptophyta	1419	0.445384
AT5G54640	Eukaryota	393	0.506361
AT5G54650	Eukaryota	2703	0.442841
AT5G54660	cellular_organisms	579	0.500864
AT5G54670	cellular_organisms	2265	0.428698
AT5G54680	Viridiplantae	705	0.483688
AT5G54690	cellular_organisms	1608	0.423507
AT5G54700	cellular_organisms	1443	0.465696
AT5G54710	cellular_organisms	1797	0.436283
AT5G54720	Mesangiospermae	558	0.421147
AT5G54730	Eukaryota	2292	0.438918
AT5G54740	Mesangiospermae	498	0.471888
AT5G54745	cellular_organisms	597	0.40536
AT5G54750	Eukaryota	561	0.44385
AT5G54760	cellular_organisms	342	0.467836
AT5G54770	cellular_organisms	1050	0.485714
AT5G54780	Eukaryota	1299	0.419554
AT5G54790	Magnoliophyta	498	0.443775
AT5G54800	Eukaryota	1167	0.479006
AT5G54810	cellular_organisms	1413	0.498938
AT5G54820	Magnoliophyta	1419	0.417195
AT5G54830	Eukaryota	2724	0.426211
AT5G54840	cellular_organisms	867	0.402537
AT5G54850	Magnoliophyta	609	0.433498
AT5G54855	Embryophyta	441	0.455782
AT5G54860	cellular_organisms	1476	0.433604
AT5G54870	Streptophyta	1596	0.442982
AT5G54880	cellular_organisms	1185	0.403376
AT5G54890	Streptophyta	1077	0.436397
AT5G54900	cellular_organisms	1164	0.484536
AT5G54910	cellular_organisms	2220	0.418018
AT5G54920	Streptophyta	1554	0.441441
AT5G54930	Streptophyta	861	0.490128
AT5G54940	cellular_organisms	339	0.430678
AT5G54950	cellular_organisms	225	0.422222
AT5G54960	cellular_organisms	1824	0.472588
AT5G54970	Magnoliophyta	378	0.455026
AT5G54980	Tracheophyta	585	0.391453
AT5G54990	Eukaryota	681	0.434655
AT5G55000	cellular_organisms	873	0.426117
AT5G55010	Arabidopsis_thaliana	330	0.336364
AT5G55020	Eukaryota	1572	0.455471
AT5G55040	Eukaryota	2751	0.456198
AT5G55050	cellular_organisms	1131	0.434129
AT5G55060	Eukaryota	1989	0.446958
AT5G55070	cellular_organisms	1395	0.462366
AT5G55080	cellular_organisms	669	0.418535
AT5G55090	cellular_organisms	1347	0.419451
AT5G55100	Eukaryota	2532	0.442733
AT5G55110	cellular_organisms	492	0.481707
AT5G55120	Eukaryota	1296	0.428241
AT5G55125	Magnoliophyta	231	0.450216
AT5G55130	cellular_organisms	1395	0.450179
AT5G55131	Brassicaceae	264	0.401515
AT5G55132	Brassicaceae	243	0.399177
AT5G55135	Brassicaceae	339	0.433628
AT5G55140	cellular_organisms	330	0.430303
AT5G55150	Mesangiospermae	1083	0.448753
AT5G55160	Eukaryota	312	0.451923
AT5G55170	Eukaryota	336	0.446429
AT5G55180	Eukaryota	1383	0.4953
AT5G55190	cellular_organisms	666	0.46997
AT5G55200	cellular_organisms	909	0.444444
AT5G55210	Streptophyta	507	0.469428
AT5G55220	cellular_organisms	1644	0.418491
AT5G55230	Eukaryota	1764	0.458617
AT5G55240	Viridiplantae	732	0.464481
AT5G55250	Eukaryota	1161	0.509905
AT5G55260	cellular_organisms	918	0.425926
AT5G55270	Mesangiospermae	1086	0.448435
AT5G55280	cellular_organisms	1302	0.4447
AT5G55290	Eukaryota	213	0.450704
AT5G55300	cellular_organisms	2751	0.410396
AT5G55310	cellular_organisms	2754	0.418301
AT5G55320	cellular_organisms	1020	0.421569
AT5G55330	cellular_organisms	1041	0.431316
AT5G55340	cellular_organisms	1002	0.44012
AT5G55350	cellular_organisms	1038	0.444123
AT5G55360	cellular_organisms	1029	0.442177
AT5G55370	cellular_organisms	1032	0.422481
AT5G55380	cellular_organisms	1026	0.449318
AT5G55390	Eukaryota	3894	0.42604
AT5G55400	Eukaryota	2145	0.421911
AT5G55410	Embryophyta	324	0.407407
AT5G55430	Camelineae	450	0.482222
AT5G55440	Mesangiospermae	1098	0.46357
AT5G55450	Embryophyta	315	0.501587
AT5G55460	Magnoliophyta	330	0.463636
AT5G55470	cellular_organisms	1590	0.420755
AT5G55480	cellular_organisms	2301	0.43894
AT5G55490	Eukaryota	1782	0.402918
AT5G55500	Eukaryota	1605	0.464174
AT5G55507	Brassicaceae	276	0.481884
AT5G55508	Arabidopsis_thaliana	144	0.333333
AT5G55510	Eukaryota	645	0.454264
AT5G55520	Streptophyta	2418	0.42349
AT5G55530	Tracheophyta	1218	0.444992
AT5G55540	cellular_organisms	4143	0.439537
AT5G55550	cellular_organisms	1347	0.45657
AT5G55560	cellular_organisms	945	0.474074
AT5G55565	Brassicaceae	195	0.420513
AT5G55570	Viridiplantae	432	0.481481
AT5G55580	Eukaryota	1491	0.426559
AT5G55590	cellular_organisms	1143	0.435696
AT5G55600	Viridiplantae	1992	0.431225
AT5G55610	Eukaryota	990	0.468687
AT5G55620	Tracheophyta	306	0.415033
AT5G55630	cellular_organisms	1092	0.437729
AT5G55640	Streptophytina	450	0.437778
AT5G55650	Brassicaceae	465	0.376344
AT5G55660	Eukaryota	2337	0.426615
AT5G55670	cellular_organisms	2133	0.487576
AT5G55680	cellular_organisms	627	0.511962
AT5G55690	Eukaryota	834	0.444844
AT5G55700	Viridiplantae	1596	0.439223
AT5G55710	cellular_organisms	630	0.461905
AT5G55720	cellular_organisms	1179	0.414758
AT5G55730	Embryophyta	1275	0.480784
AT5G55740	Eukaryota	2493	0.403931
AT5G55750	Mesangiospermae	528	0.5
AT5G55760	cellular_organisms	1422	0.427567
AT5G55770	Embryophyta	2088	0.410441
AT5G55780	Embryophyta	2058	0.410593
AT5G55790	Arabidopsis	576	0.449653
AT5G55800	Embryophyta	1737	0.408751
AT5G55810	cellular_organisms	717	0.400279
AT5G55820	cellular_organisms	5199	0.419119
AT5G55830	cellular_organisms	2046	0.422776
AT5G55840	Eukaryota	3411	0.409264
AT5G55850	Embryophyta	345	0.428986
AT5G55855	Eukaryota	171	0.415205
AT5G55856	Eukaryota	294	0.428571
AT5G55860	Eukaryota	1950	0.425128
AT5G55870	Brassicaceae	675	0.377778
AT5G55880	Mesangiospermae	1101	0.454133
AT5G55890	Mesangiospermae	1101	0.454133
AT5G55893	Arabidopsis_thaliana	804	0.503731
AT5G55900	cellular_organisms	1242	0.446055
AT5G55910	cellular_organisms	1497	0.440882
AT5G55920	cellular_organisms	2049	0.420693
AT5G55930	cellular_organisms	2268	0.453704
AT5G55940	Eukaryota	627	0.45933
AT5G55950	Eukaryota	1197	0.437761
AT5G55960	cellular_organisms	1947	0.429892
AT5G55970	Eukaryota	1032	0.426357
AT5G55980	Embryophyta	342	0.473684
AT5G55990	Eukaryota	681	0.400881
AT5G56000	cellular_organisms	2100	0.46381
AT5G56010	cellular_organisms	2100	0.46
AT5G56020	Eukaryota	693	0.453102
AT5G56030	cellular_organisms	2100	0.461429
AT5G56040	cellular_organisms	2862	0.452481
AT5G56050	Embryophyta	852	0.426056
AT5G56060	Eukaryota	528	0.410985
AT5G56070	Magnoliophyta	360	0.369444
AT5G56075	Eukaryota	771	0.398184
AT5G56080	cellular_organisms	963	0.446521
AT5G56090	cellular_organisms	1374	0.442504
AT5G56100	Magnoliophyta	453	0.492274
AT5G56110	Eukaryota	963	0.458982
AT5G56120	Embryophyta	711	0.417722
AT5G56130	cellular_organisms	948	0.429325
AT5G56140	Eukaryota	948	0.470464
AT5G56150	cellular_organisms	447	0.478747
AT5G56160	Eukaryota	1734	0.400807
AT5G56170	Streptophytina	507	0.457594
AT5G56180	Eukaryota	1416	0.443503
AT5G56190	cellular_organisms	1326	0.431373
AT5G56200	Streptophyta	1482	0.410256
AT5G56210	Magnoliophyta	1530	0.40915
AT5G56220	cellular_organisms	2922	0.430869
AT5G56230	Viridiplantae	561	0.468806
AT5G56240	Magnoliophyta	2961	0.418102
AT5G56250	Magnoliophyta	2436	0.413383
AT5G56260	cellular_organisms	501	0.467066
AT5G56270	Eukaryota	2064	0.444767
AT5G56280	Eukaryota	954	0.420335
AT5G56290	cellular_organisms	2187	0.455876
AT5G56300	Eukaryota	1164	0.462199
AT5G56310	Eukaryota	1593	0.421218
AT5G56320	cellular_organisms	768	0.47526
AT5G56325	Mesangiospermae	795	0.396226
AT5G56330	cellular_organisms	1053	0.447293
AT5G56340	Eukaryota	1191	0.424013
AT5G56350	cellular_organisms	1497	0.473614
AT5G56360	Eukaryota	1944	0.430556
AT5G56368	Camelineae	282	0.460993
AT5G56369	Camelineae	282	0.446809
AT5G56370	Magnoliophyta	1266	0.423381
AT5G56380	Magnoliophyta	1320	0.412121
AT5G56390	Magnoliophyta	1287	0.397824
AT5G56400	Tracheophyta	1368	0.391813
AT5G56410	Magnoliophyta	1512	0.390212
AT5G56420	Magnoliophyta	1269	0.411348
AT5G56430	Magnoliophyta	1083	0.403509
AT5G56440	Magnoliophyta	1293	0.418407
AT5G56450	Eukaryota	993	0.424975
AT5G56452	Mesangiospermae	684	0.384503
AT5G56460	cellular_organisms	1227	0.414833
AT5G56470	cellular_organisms	759	0.424242
AT5G56480	Tracheophyta	342	0.461988
AT5G56490	cellular_organisms	1734	0.43887
AT5G56500	cellular_organisms	1794	0.426421
AT5G56510	Eukaryota	1791	0.40201
AT5G56520	Magnoliophyta	306	0.45098
AT5G56530	cellular_organisms	1263	0.43943
AT5G56540	Mesangiospermae	183	0.513661
AT5G56550	Embryophyta	519	0.371869
AT5G56555	Brassicaceae	108	0.388889
AT5G56560	Tracheophyta	1824	0.400768
AT5G56570	Magnoliophyta	1320	0.399242
AT5G56580	cellular_organisms	1071	0.4155
AT5G56590	Eukaryota	1521	0.431953
AT5G56600	cellular_organisms	396	0.492424
AT5G56610	cellular_organisms	687	0.430859
AT5G56620	Embryophyta	1161	0.420327
AT5G56630	cellular_organisms	1458	0.434842
AT5G56640	cellular_organisms	945	0.424339
AT5G56650	cellular_organisms	1317	0.459377
AT5G56660	cellular_organisms	1320	0.466667
AT5G56670	cellular_organisms	189	0.492063
AT5G56680	cellular_organisms	1719	0.447353
AT5G56690	Magnoliophyta	1209	0.397022
AT5G56700	Magnoliophyta	855	0.4
AT5G56710	cellular_organisms	360	0.469444
AT5G56720	cellular_organisms	1119	0.420912
AT5G56730	cellular_organisms	3027	0.427816
AT5G56740	Eukaryota	1404	0.435185
AT5G56750	cellular_organisms	1041	0.435159
AT5G56760	cellular_organisms	939	0.476038
AT5G56770	Streptophytina	765	0.424837
AT5G56780	Streptophytina	1452	0.434573
AT5G56790	cellular_organisms	2010	0.423383
AT5G56795	Arabidopsis_thaliana	156	0.423077
AT5G56800	Mesangiospermae	1035	0.383575
AT5G56810	Magnoliophyta	1308	0.384557
AT5G56820	Magnoliophyta	1308	0.397554
AT5G56840	Eukaryota	702	0.465812
AT5G56850	Streptophyta	1656	0.395531
AT5G56860	Eukaryota	1197	0.438596
AT5G56870	cellular_organisms	2175	0.422529
AT5G56880	Mesangiospermae	480	0.502083
AT5G56890	cellular_organisms	3342	0.470377
AT5G56900	cellular_organisms	1791	0.429369
AT5G56910	Magnoliophyta	675	0.448889
AT5G56920	Brassicaceae	684	0.447368
AT5G56930	Eukaryota	2028	0.424063
AT5G56940	cellular_organisms	408	0.477941
AT5G56950	Eukaryota	1125	0.420444
AT5G56960	Embryophyta	1401	0.452534
AT5G56970	cellular_organisms	1572	0.429389
AT5G56980	Magnoliophyta	1140	0.482456
AT5G56985	Arabidopsis_thaliana	429	0.496503
AT5G56990	Brassicaceae	408	0.477941
AT5G57000	Magnoliophyta	564	0.427305
AT5G57010	cellular_organisms	1488	0.447581
AT5G57015	cellular_organisms	1308	0.450306
AT5G57020	Eukaryota	1305	0.455172
AT5G57030	cellular_organisms	1575	0.433651
AT5G57035	cellular_organisms	2370	0.425738
AT5G57040	cellular_organisms	594	0.436027
AT5G57050	cellular_organisms	1272	0.46305
AT5G57060	Viridiplantae	414	0.413043
AT5G57070	Mesangiospermae	1728	0.490741
AT5G57080	Streptophyta	189	0.47619
AT5G57090	cellular_organisms	1944	0.483025
AT5G57100	Eukaryota	1173	0.428815
AT5G57110	cellular_organisms	3225	0.451783
AT5G57120	Eukaryota	993	0.417925
AT5G57123	Magnoliophyta	204	0.406863
AT5G57130	Embryophyta	3087	0.43829
AT5G57140	cellular_organisms	1194	0.410385
AT5G57150	Eukaryota	744	0.413978
AT5G57160	cellular_organisms	3660	0.430874
AT5G57170	cellular_organisms	348	0.462644
AT5G57180	Eukaryota	1308	0.434251
AT5G57190	cellular_organisms	1908	0.420335
AT5G57200	Eukaryota	1776	0.418356
AT5G57210	Eukaryota	2214	0.440379
AT5G57220	cellular_organisms	1476	0.464092
AT5G57230	Streptophyta	483	0.440994
AT5G57240	Eukaryota	1140	0.461404
AT5G57250	Eukaryota	2916	0.403635
AT5G57260	cellular_organisms	1509	0.404241
AT5G57270	Viridiplantae	1167	0.437875
AT5G57280	cellular_organisms	870	0.452874
AT5G57290	Streptophyta	363	0.528926
AT5G57300	cellular_organisms	867	0.4406
AT5G57320	Eukaryota	2889	0.44306
AT5G57330	cellular_organisms	939	0.452609
AT5G57340	Magnoliophyta	717	0.39749
AT5G57345	Viridiplantae	567	0.474427
AT5G57350	cellular_organisms	2850	0.446316
AT5G57360	cellular_organisms	1830	0.484699
AT5G57370	Eukaryota	660	0.531818
AT5G57380	Streptophytina	1863	0.433709
AT5G57390	Viridiplantae	1677	0.462731
AT5G57400	Mesangiospermae	666	0.403904
AT5G57410	Eukaryota	1122	0.433155
AT5G57420	Streptophytina	516	0.467054
AT5G57440	cellular_organisms	723	0.450899
AT5G57450	cellular_organisms	915	0.43388
AT5G57460	Eukaryota	1941	0.454405
AT5G57480	cellular_organisms	1563	0.419706
AT5G57490	Eukaryota	825	0.452121
AT5G57500	Viridiplantae	957	0.403344
AT5G57510	Magnoliophyta	393	0.40458
AT5G57520	Streptophyta	453	0.472406
AT5G57530	cellular_organisms	858	0.458042
AT5G57535	Arabidopsis_thaliana	135	0.4
AT5G57540	cellular_organisms	855	0.450292
AT5G57550	cellular_organisms	855	0.463158
AT5G57560	cellular_organisms	855	0.435088
AT5G57565	cellular_organisms	432	0.37037
AT5G57567	Brassicaceae	189	0.497354
AT5G57569	Arabidopsis_thaliana	264	0.488636
AT5G57570	Viridiplantae	411	0.486618
AT5G57580	Viridiplantae	1944	0.454733
AT5G57590	cellular_organisms	2502	0.459233
AT5G57610	cellular_organisms	3165	0.450553
AT5G57620	Eukaryota	1002	0.438124
AT5G57625	cellular_organisms	624	0.535256
AT5G57630	cellular_organisms	1251	0.388489
AT5G57640	Eukaryota	681	0.452276
AT5G57650	Arabidopsis	147	0.401361
AT5G57655	cellular_organisms	864	0.435185
AT5G57660	Eukaryota	1068	0.477528
AT5G57670	cellular_organisms	1740	0.425287
AT5G57685	Tracheophyta	447	0.489933
AT5G57690	cellular_organisms	1464	0.438525
AT5G57700	cellular_organisms	1059	0.442871
AT5G57710	cellular_organisms	2973	0.478305
AT5G57720	Embryophyta	903	0.413068
AT5G57740	cellular_organisms	1527	0.466274
AT5G57750	Eukaryota	633	0.448657
AT5G57760	rosids	237	0.434599
AT5G57770	Embryophyta	1221	0.457821
AT5G57780	Tracheophyta	504	0.428571
AT5G57785	rosids	222	0.454955
AT5G57790	Pentapetalae	651	0.423963
AT5G57800	cellular_organisms	1899	0.432333
AT5G57810	Streptophyta	954	0.47065
AT5G57815	Eukaryota	237	0.468354
AT5G57820	Mesangiospermae	486	0.421811
AT5G57830	Streptophytina	1164	0.417526
AT5G57840	Streptophyta	1332	0.441441
