"","qseqid","mrca","ps","mrca_name"
"31053","g6029.t1","3700",13,"Brassicaceae"
"31054","g6103.t1","3700",13,"Brassicaceae"
"31055","g6138.t1","3700",13,"Brassicaceae"
"31056","g6145.t1","3700",13,"Brassicaceae"
"31057","g6146.t1","3700",13,"Brassicaceae"
"31058","g6147.t1","3700",13,"Brassicaceae"
"31059","g6161.t1","3700",13,"Brassicaceae"
"31060","g6163.t1","3700",13,"Brassicaceae"
"31061","g6164.t1","3700",13,"Brassicaceae"
"31062","g6169.t1","3700",13,"Brassicaceae"
"31063","g6193.t1","3700",13,"Brassicaceae"
"31064","g6244.t1","3700",13,"Brassicaceae"
"31065","g6267.t1","3700",13,"Brassicaceae"
"31066","g6387.t1","3700",13,"Brassicaceae"
"31067","g6400.t1","3700",13,"Brassicaceae"
"31068","g6479.t1","3700",13,"Brassicaceae"
"31069","g6498.t1","3700",13,"Brassicaceae"
"31070","g6504.t1","3700",13,"Brassicaceae"
"31071","g6521.t1","3700",13,"Brassicaceae"
"31072","g6522.t1","3700",13,"Brassicaceae"
"31073","g6523.t1","3700",13,"Brassicaceae"
"31074","g6572.t1","3700",13,"Brassicaceae"
"31075","g6576.t1","3700",13,"Brassicaceae"
"31076","g6578.t1","3700",13,"Brassicaceae"
"31077","g6583.t1","3700",13,"Brassicaceae"
"31078","g6587.t1","3700",13,"Brassicaceae"
"31079","g6598.t1","3700",13,"Brassicaceae"
"31080","g6702.t1","3700",13,"Brassicaceae"
"31081","g6725.t1","3700",13,"Brassicaceae"
"31082","g6741.t2","3700",13,"Brassicaceae"
"31083","g6747.t1","3700",13,"Brassicaceae"
"31084","g6808.t1","3700",13,"Brassicaceae"
"31085","g6833.t1","3700",13,"Brassicaceae"
"31086","g6870.t1","3700",13,"Brassicaceae"
"31087","g6873.t1","3700",13,"Brassicaceae"
"31088","g6877.t1","3700",13,"Brassicaceae"
"31089","g6878.t1","3700",13,"Brassicaceae"
"31090","g6942.t1","3700",13,"Brassicaceae"
"31091","g6991.t1","3700",13,"Brassicaceae"
"31092","g6993.t1","3700",13,"Brassicaceae"
"31093","g7137.t1","3700",13,"Brassicaceae"
"31094","g7137.t2","3700",13,"Brassicaceae"
"31095","g7217.t1","3700",13,"Brassicaceae"
"31096","g7336.t1","3700",13,"Brassicaceae"
"31097","g7513.t1","3700",13,"Brassicaceae"
"31098","g7568.t1","3700",13,"Brassicaceae"
"31099","g7611.t1","3700",13,"Brassicaceae"
"31100","g7675.t1","3700",13,"Brassicaceae"
"31101","g7688.t1","3700",13,"Brassicaceae"
"31102","g7689.t1","3700",13,"Brassicaceae"
"31103","g7700.t1","3700",13,"Brassicaceae"
"31104","g7758.t1","3700",13,"Brassicaceae"
"31105","g7774.t1","3700",13,"Brassicaceae"
"31106","g8060.t1","3700",13,"Brassicaceae"
"31107","g8195.t1","3700",13,"Brassicaceae"
"31108","g8271.t1","3700",13,"Brassicaceae"
"31109","g8291.t1","3700",13,"Brassicaceae"
"31110","g8325.t1","3700",13,"Brassicaceae"
"31111","g8407.t1","3700",13,"Brassicaceae"
"31112","g8442.t1","3700",13,"Brassicaceae"
"31113","g8454.t1","3700",13,"Brassicaceae"
"31114","g8465.t1","3700",13,"Brassicaceae"
"31115","g8496.t1","3700",13,"Brassicaceae"
"31116","g8497.t1","3700",13,"Brassicaceae"
"31117","g8548.t1","3700",13,"Brassicaceae"
"31118","g8551.t1","3700",13,"Brassicaceae"
"31119","g8572.t1","3700",13,"Brassicaceae"
"31120","g8585.t1","3700",13,"Brassicaceae"
"31121","g8594.t1","3700",13,"Brassicaceae"
"31122","g8616.t1","3700",13,"Brassicaceae"
"31123","g8625.t1","3700",13,"Brassicaceae"
"31124","g8628.t1","3700",13,"Brassicaceae"
"31125","g8630.t1","3700",13,"Brassicaceae"
"31126","g8633.t1","3700",13,"Brassicaceae"
"31127","g8634.t1","3700",13,"Brassicaceae"
"31128","g8637.t1","3700",13,"Brassicaceae"
"31129","g8649.t1","3700",13,"Brassicaceae"
"31130","g8650.t1","3700",13,"Brassicaceae"
"31131","g8671.t1","3700",13,"Brassicaceae"
"31132","g8672.t1","3700",13,"Brassicaceae"
"31133","g8723.t1","3700",13,"Brassicaceae"
"31134","g8736.t1","3700",13,"Brassicaceae"
"31135","g8757.t1","3700",13,"Brassicaceae"
"31136","g8767.t1","3700",13,"Brassicaceae"
"31137","g8785.t1","3700",13,"Brassicaceae"
"31138","g8789.t1","3700",13,"Brassicaceae"
"31139","g8793.t1","3700",13,"Brassicaceae"
"31140","g8824.t1","3700",13,"Brassicaceae"
"31141","g8832.t1","3700",13,"Brassicaceae"
"31142","g8833.t1","3700",13,"Brassicaceae"
"31143","g8843.t1","3700",13,"Brassicaceae"
"31144","g8846.t1","3700",13,"Brassicaceae"
"31145","g8849.t1","3700",13,"Brassicaceae"
"31146","g8852.t1","3700",13,"Brassicaceae"
"31147","g8875.t1","3700",13,"Brassicaceae"
"31148","g8885.t1","3700",13,"Brassicaceae"
"31149","g8894.t1","3700",13,"Brassicaceae"
"31150","g8897.t1","3700",13,"Brassicaceae"
"31151","g8916.t1","3700",13,"Brassicaceae"
"31152","g8925.t1","3700",13,"Brassicaceae"
"31153","g8934.t1","3700",13,"Brassicaceae"
"31154","g8952.t1","3700",13,"Brassicaceae"
"31155","g8954.t1","3700",13,"Brassicaceae"
"31156","g8960.t1","3700",13,"Brassicaceae"
"31157","g8981.t1","3700",13,"Brassicaceae"
"31158","g8984.t1","3700",13,"Brassicaceae"
"31159","g8989.t1","3700",13,"Brassicaceae"
"31160","g8994.t1","3700",13,"Brassicaceae"
"31161","g9002.t1","3700",13,"Brassicaceae"
"31162","g9033.t1","3700",13,"Brassicaceae"
"31163","g9034.t1","3700",13,"Brassicaceae"
"31164","g9037.t1","3700",13,"Brassicaceae"
"31165","g9052.t1","3700",13,"Brassicaceae"
"31166","g9081.t1","3700",13,"Brassicaceae"
"31167","g9091.t1","3700",13,"Brassicaceae"
"31168","g9110.t1","3700",13,"Brassicaceae"
"31169","g9115.t1","3700",13,"Brassicaceae"
"31170","g9124.t1","3700",13,"Brassicaceae"
"31171","g9134.t1","3700",13,"Brassicaceae"
"31172","g9139.t1","3700",13,"Brassicaceae"
"31173","g9141.t1","3700",13,"Brassicaceae"
"31174","g9152.t1","3700",13,"Brassicaceae"
"31175","g9156.t1","3700",13,"Brassicaceae"
"31176","g9166.t1","3700",13,"Brassicaceae"
"31177","g9203.t1","3700",13,"Brassicaceae"
"31178","g9216.t1","3700",13,"Brassicaceae"
"31179","g9220.t1","3700",13,"Brassicaceae"
"31180","g9231.t1","3700",13,"Brassicaceae"
"31181","g9281.t1","3700",13,"Brassicaceae"
"31182","g9288.t1","3700",13,"Brassicaceae"
"31183","g9293.t2","3700",13,"Brassicaceae"
"31184","g9322.t1","3700",13,"Brassicaceae"
"31185","g9323.t1","3700",13,"Brassicaceae"
"31186","g9323.t2","3700",13,"Brassicaceae"
"31187","g9325.t1","3700",13,"Brassicaceae"
"31188","g9406.t1","3700",13,"Brassicaceae"
"31189","g9411.t1","3700",13,"Brassicaceae"
"31190","g9412.t1","3700",13,"Brassicaceae"
"31191","g9426.t1","3700",13,"Brassicaceae"
"31192","g9438.t1","3700",13,"Brassicaceae"
"31193","g9440.t1","3700",13,"Brassicaceae"
"31194","g9443.t1","3700",13,"Brassicaceae"
"31195","g9450.t1","3700",13,"Brassicaceae"
"31196","g9451.t1","3700",13,"Brassicaceae"
"31197","g9452.t1","3700",13,"Brassicaceae"
"31198","g9462.t1","3700",13,"Brassicaceae"
"31199","g9472.t1","3700",13,"Brassicaceae"
"31200","g9475.t1","3700",13,"Brassicaceae"
"31201","g9479.t1","3700",13,"Brassicaceae"
"31202","g9496.t1","3700",13,"Brassicaceae"
"31203","g9497.t1","3700",13,"Brassicaceae"
"31204","g9505.t1","3700",13,"Brassicaceae"
"31205","g9510.t1","3700",13,"Brassicaceae"
"31206","g9511.t1","3700",13,"Brassicaceae"
"31207","g9514.t1","3700",13,"Brassicaceae"
"31208","g9526.t1","3700",13,"Brassicaceae"
"31209","g9541.t1","3700",13,"Brassicaceae"
"31210","g9549.t1","3700",13,"Brassicaceae"
"31211","g9562.t1","3700",13,"Brassicaceae"
"31212","g9568.t1","3700",13,"Brassicaceae"
"31213","g9596.t1","3700",13,"Brassicaceae"
"31214","g9599.t1","3700",13,"Brassicaceae"
"31215","g9640.t1","3700",13,"Brassicaceae"
"31216","g9641.t1","3700",13,"Brassicaceae"
"31217","g9646.t1","3700",13,"Brassicaceae"
"31218","g9647.t1","3700",13,"Brassicaceae"
"31219","g9659.t1","3700",13,"Brassicaceae"
"31220","g9664.t1","3700",13,"Brassicaceae"
"31221","g9698.t1","3700",13,"Brassicaceae"
"31222","g9713.t1","3700",13,"Brassicaceae"
"31223","g9728.t1","3700",13,"Brassicaceae"
"31224","g9760.t1","3700",13,"Brassicaceae"
"31225","g9811.t1","3700",13,"Brassicaceae"
"31226","g9840.t1","3700",13,"Brassicaceae"
"31227","g9955.t1","3700",13,"Brassicaceae"
"31228","g9990.t1","3700",13,"Brassicaceae"
"31229","g10006.t1","3700",13,"Brassicaceae"
"31230","g10047.t1","3700",13,"Brassicaceae"
"31231","g10052.t1","3700",13,"Brassicaceae"
"31232","g10057.t1","3700",13,"Brassicaceae"
"31233","g10059.t1","3700",13,"Brassicaceae"
"31234","g10061.t1","3700",13,"Brassicaceae"
"31235","g10062.t1","3700",13,"Brassicaceae"
"31236","g10065.t1","3700",13,"Brassicaceae"
"31237","g10066.t1","3700",13,"Brassicaceae"
"31238","g10096.t1","3700",13,"Brassicaceae"
"31239","g10108.t1","3700",13,"Brassicaceae"
"31240","g10111.t1","3700",13,"Brassicaceae"
"31241","g10114.t1","3700",13,"Brassicaceae"
"31242","g10137.t1","3700",13,"Brassicaceae"
"31243","g10138.t1","3700",13,"Brassicaceae"
"31244","g10142.t1","3700",13,"Brassicaceae"
"31245","g10144.t1","3700",13,"Brassicaceae"
"31246","g10163.t1","3700",13,"Brassicaceae"
"31247","g10188.t1","3700",13,"Brassicaceae"
"31248","g10197.t1","3700",13,"Brassicaceae"
"31249","g10205.t1","3700",13,"Brassicaceae"
"31250","g10212.t1","3700",13,"Brassicaceae"
"31251","g10218.t1","3700",13,"Brassicaceae"
"31252","g10283.t1","3700",13,"Brassicaceae"
"31253","g10288.t1","3700",13,"Brassicaceae"
"31254","g10308.t1","3700",13,"Brassicaceae"
"31255","g10310.t1","3700",13,"Brassicaceae"
"31256","g10324.t1","3700",13,"Brassicaceae"
"31257","g10326.t1","3700",13,"Brassicaceae"
"31258","g10398.t1","3700",13,"Brassicaceae"
"31259","g10466.t1","3700",13,"Brassicaceae"
"31260","g10537.t1","3700",13,"Brassicaceae"
"31261","g10652.t1","3700",13,"Brassicaceae"
"31262","g10714.t1","3700",13,"Brassicaceae"
"31263","g10736.t1","3700",13,"Brassicaceae"
"31264","g10749.t1","3700",13,"Brassicaceae"
"31265","g10793.t1","3700",13,"Brassicaceae"
"31266","g10794.t1","3700",13,"Brassicaceae"
"31267","g10798.t1","3700",13,"Brassicaceae"
"31268","g10799.t1","3700",13,"Brassicaceae"
"31269","g10817.t1","3700",13,"Brassicaceae"
"31270","g10839.t1","3700",13,"Brassicaceae"
"31271","g10894.t1","3700",13,"Brassicaceae"
"31272","g10927.t1","3700",13,"Brassicaceae"
"31273","g10940.t1","3700",13,"Brassicaceae"
"31274","g10954.t1","3700",13,"Brassicaceae"
"31275","g10998.t1","3700",13,"Brassicaceae"
"31276","g10999.t1","3700",13,"Brassicaceae"
"31277","g11040.t1","3700",13,"Brassicaceae"
"31278","g11098.t1","3700",13,"Brassicaceae"
"31279","g11120.t1","3700",13,"Brassicaceae"
"31280","g11176.t1","3700",13,"Brassicaceae"
"31281","g11179.t1","3700",13,"Brassicaceae"
"31282","g11193.t1","3700",13,"Brassicaceae"
"31283","g11319.t1","3700",13,"Brassicaceae"
"31284","g11402.t1","3700",13,"Brassicaceae"
"31285","g11457.t1","3700",13,"Brassicaceae"
"31286","g11514.t1","3700",13,"Brassicaceae"
"31287","g11529.t1","3700",13,"Brassicaceae"
"31288","g11639.t1","3700",13,"Brassicaceae"
"31289","g11642.t1","3700",13,"Brassicaceae"
"31290","g11682.t1","3700",13,"Brassicaceae"
"31291","g11868.t1","3700",13,"Brassicaceae"
"31292","g11872.t1","3700",13,"Brassicaceae"
"31293","g11879.t1","3700",13,"Brassicaceae"
"31294","g12002.t1","3700",13,"Brassicaceae"
"31295","g12057.t1","3700",13,"Brassicaceae"
"31296","g12090.t1","3700",13,"Brassicaceae"
"31297","g12091.t1","3700",13,"Brassicaceae"
"31298","g12144.t1","3700",13,"Brassicaceae"
"31299","g12199.t1","3700",13,"Brassicaceae"
"31300","g12224.t1","3700",13,"Brassicaceae"
"31301","g12373.t1","3700",13,"Brassicaceae"
"31302","g12407.t1","3700",13,"Brassicaceae"
"31303","g12419.t1","3700",13,"Brassicaceae"
"31304","g12464.t1","3700",13,"Brassicaceae"
"31305","g12593.t1","3700",13,"Brassicaceae"
"31306","g12674.t1","3700",13,"Brassicaceae"
"31307","g12689.t1","3700",13,"Brassicaceae"
"31308","g12704.t1","3700",13,"Brassicaceae"
"31309","g12920.t1","3700",13,"Brassicaceae"
"31310","g12942.t1","3700",13,"Brassicaceae"
"31311","g12943.t1","3700",13,"Brassicaceae"
"31312","g12947.t1","3700",13,"Brassicaceae"
"31313","g12963.t1","3700",13,"Brassicaceae"
"31314","g12968.t1","3700",13,"Brassicaceae"
"31315","g13068.t1","3700",13,"Brassicaceae"
"31316","g13119.t1","3700",13,"Brassicaceae"
"31317","g13129.t1","3700",13,"Brassicaceae"
"31318","g13180.t1","3700",13,"Brassicaceae"
"31319","g13187.t1","3700",13,"Brassicaceae"
"31320","g13188.t1","3700",13,"Brassicaceae"
"31321","g13189.t1","3700",13,"Brassicaceae"
"31322","g13191.t1","3700",13,"Brassicaceae"
"31323","g13479.t1","3700",13,"Brassicaceae"
"31324","g13492.t1","3700",13,"Brassicaceae"
"31325","g13570.t1","3700",13,"Brassicaceae"
"31326","g13653.t1","3700",13,"Brassicaceae"
"31327","g13690.t1","3700",13,"Brassicaceae"
"31328","g13691.t1","3700",13,"Brassicaceae"
"31329","g13692.t1","3700",13,"Brassicaceae"
"31330","g13702.t1","3700",13,"Brassicaceae"
"31331","g13703.t1","3700",13,"Brassicaceae"
"31332","g13704.t1","3700",13,"Brassicaceae"
"31333","g13705.t1","3700",13,"Brassicaceae"
"31334","g13706.t1","3700",13,"Brassicaceae"
"31335","g13749.t1","3700",13,"Brassicaceae"
"31336","g13803.t1","3700",13,"Brassicaceae"
"31337","g13849.t1","3700",13,"Brassicaceae"
"31338","g13957.t1","3700",13,"Brassicaceae"
"31339","g13958.t1","3700",13,"Brassicaceae"
"31340","g14042.t1","3700",13,"Brassicaceae"
"31341","g14043.t1","3700",13,"Brassicaceae"
"31342","g14054.t1","3700",13,"Brassicaceae"
"31343","g14085.t2","3700",13,"Brassicaceae"
"31344","g14143.t1","3700",13,"Brassicaceae"
"31345","g14144.t1","3700",13,"Brassicaceae"
"31346","g14145.t1","3700",13,"Brassicaceae"
"31347","g14171.t1","3700",13,"Brassicaceae"
"31348","g14177.t1","3700",13,"Brassicaceae"
"31349","g14178.t1","3700",13,"Brassicaceae"
"31350","g14218.t1","3700",13,"Brassicaceae"
"31351","g14246.t1","3700",13,"Brassicaceae"
"31352","g14272.t1","3700",13,"Brassicaceae"
"31353","g14323.t1","3700",13,"Brassicaceae"
"31354","g14400.t1","3700",13,"Brassicaceae"
"31355","g14604.t1","3700",13,"Brassicaceae"
"31356","g14692.t1","3700",13,"Brassicaceae"
"31357","g14719.t1","3700",13,"Brassicaceae"
"31358","g14804.t1","3700",13,"Brassicaceae"
"31359","g14835.t1","3700",13,"Brassicaceae"
"31360","g14904.t2","3700",13,"Brassicaceae"
"31361","g14969.t1","3700",13,"Brassicaceae"
"31362","g15011.t1","3700",13,"Brassicaceae"
"31363","g15011.t2","3700",13,"Brassicaceae"
"31364","g15061.t1","3700",13,"Brassicaceae"
"31365","g15134.t1","3700",13,"Brassicaceae"
"31366","g15136.t1","3700",13,"Brassicaceae"
"31367","g15212.t1","3700",13,"Brassicaceae"
"31368","g15221.t1","3700",13,"Brassicaceae"
"31369","g15238.t1","3700",13,"Brassicaceae"
"31370","g15265.t1","3700",13,"Brassicaceae"
"31371","g15275.t1","3700",13,"Brassicaceae"
"31372","g15276.t1","3700",13,"Brassicaceae"
"31373","g15358.t1","3700",13,"Brassicaceae"
"31374","g15508.t1","3700",13,"Brassicaceae"
"31375","g15593.t1","3700",13,"Brassicaceae"
"31376","g15613.t1","3700",13,"Brassicaceae"
"31377","g15614.t1","3700",13,"Brassicaceae"
"31378","g15664.t1","3700",13,"Brassicaceae"
"31379","g15679.t1","3700",13,"Brassicaceae"
"31380","g15690.t1","3700",13,"Brassicaceae"
"31381","g15757.t1","3700",13,"Brassicaceae"
"31382","g15764.t1","3700",13,"Brassicaceae"
"31383","g15773.t1","3700",13,"Brassicaceae"
"31384","g15792.t1","3700",13,"Brassicaceae"
"31385","g15808.t1","3700",13,"Brassicaceae"
"31386","g15959.t1","3700",13,"Brassicaceae"
"31387","g15974.t1","3700",13,"Brassicaceae"
"31388","g16054.t1","3700",13,"Brassicaceae"
"31389","g16077.t1","3700",13,"Brassicaceae"
"31390","g16129.t1","3700",13,"Brassicaceae"
"31391","g16163.t2","3700",13,"Brassicaceae"
"31392","g16178.t1","3700",13,"Brassicaceae"
"31393","g16212.t1","3700",13,"Brassicaceae"
"31394","g16228.t1","3700",13,"Brassicaceae"
"31395","g16247.t1","3700",13,"Brassicaceae"
"31396","g16285.t1","3700",13,"Brassicaceae"
"31397","g16298.t1","3700",13,"Brassicaceae"
"31398","g16301.t1","3700",13,"Brassicaceae"
"31399","g16400.t1","3700",13,"Brassicaceae"
"31400","g16502.t1","3700",13,"Brassicaceae"
"31401","g16560.t1","3700",13,"Brassicaceae"
"31402","g16561.t1","3700",13,"Brassicaceae"
"31403","g16580.t1","3700",13,"Brassicaceae"
"31404","g16614.t1","3700",13,"Brassicaceae"
"31405","g16644.t2","3700",13,"Brassicaceae"
"31406","g16645.t1","3700",13,"Brassicaceae"
"31407","g16658.t1","3700",13,"Brassicaceae"
"31408","g16720.t1","3700",13,"Brassicaceae"
"31409","g16723.t1","3700",13,"Brassicaceae"
"31410","g16727.t1","3700",13,"Brassicaceae"
"31411","g16728.t1","3700",13,"Brassicaceae"
"31412","g16729.t1","3700",13,"Brassicaceae"
"31413","g16730.t1","3700",13,"Brassicaceae"
"31414","g16784.t1","3700",13,"Brassicaceae"
"31415","g16798.t1","3700",13,"Brassicaceae"
"31416","g16816.t1","3700",13,"Brassicaceae"
"31417","g16856.t1","3700",13,"Brassicaceae"
"31418","g16857.t1","3700",13,"Brassicaceae"
"31419","g16858.t1","3700",13,"Brassicaceae"
"31420","g16866.t1","3700",13,"Brassicaceae"
"31421","g16877.t1","3700",13,"Brassicaceae"
"31422","g16885.t1","3700",13,"Brassicaceae"
"31423","g16891.t1","3700",13,"Brassicaceae"
"31424","g16895.t1","3700",13,"Brassicaceae"
"31425","g16897.t1","3700",13,"Brassicaceae"
"31426","g16921.t1","3700",13,"Brassicaceae"
"31427","g16927.t1","3700",13,"Brassicaceae"
"31428","g16944.t1","3700",13,"Brassicaceae"
"31429","g16953.t1","3700",13,"Brassicaceae"
"31430","g16978.t1","3700",13,"Brassicaceae"
"31431","g16980.t1","3700",13,"Brassicaceae"
"31432","g16993.t1","3700",13,"Brassicaceae"
"31433","g16994.t1","3700",13,"Brassicaceae"
"31434","g16998.t1","3700",13,"Brassicaceae"
"31435","g17000.t1","3700",13,"Brassicaceae"
"31436","g17001.t1","3700",13,"Brassicaceae"
"31437","g17031.t1","3700",13,"Brassicaceae"
"31438","g17038.t1","3700",13,"Brassicaceae"
"31439","g17039.t1","3700",13,"Brassicaceae"
"31440","g17041.t1","3700",13,"Brassicaceae"
"31441","g17046.t1","3700",13,"Brassicaceae"
"31442","g17059.t1","3700",13,"Brassicaceae"
"31443","g17065.t1","3700",13,"Brassicaceae"
"31444","g17094.t1","3700",13,"Brassicaceae"
"31445","g17099.t1","3700",13,"Brassicaceae"
"31446","g17123.t1","3700",13,"Brassicaceae"
"31447","g17126.t1","3700",13,"Brassicaceae"
"31448","g17141.t1","3700",13,"Brassicaceae"
"31449","g17142.t1","3700",13,"Brassicaceae"
"31450","g17147.t1","3700",13,"Brassicaceae"
"31451","g17164.t1","3700",13,"Brassicaceae"
"31452","g17173.t1","3700",13,"Brassicaceae"
"31453","g17191.t1","3700",13,"Brassicaceae"
"31454","g17221.t1","3700",13,"Brassicaceae"
"31455","g17228.t1","3700",13,"Brassicaceae"
"31456","g17236.t1","3700",13,"Brassicaceae"
"31457","g17245.t1","3700",13,"Brassicaceae"
"31458","g17270.t1","3700",13,"Brassicaceae"
"31459","g17279.t1","3700",13,"Brassicaceae"
"31460","g17280.t1","3700",13,"Brassicaceae"
"31461","g17281.t1","3700",13,"Brassicaceae"
"31462","g17293.t1","3700",13,"Brassicaceae"
"31463","g17308.t1","3700",13,"Brassicaceae"
"31464","g17318.t1","3700",13,"Brassicaceae"
"31465","g17328.t1","3700",13,"Brassicaceae"
"31466","g17329.t1","3700",13,"Brassicaceae"
"31467","g17333.t1","3700",13,"Brassicaceae"
"31468","g17334.t1","3700",13,"Brassicaceae"
"31469","g17369.t1","3700",13,"Brassicaceae"
"31470","g17384.t1","3700",13,"Brassicaceae"
"31471","g17386.t1","3700",13,"Brassicaceae"
"31472","g17421.t1","3700",13,"Brassicaceae"
"31473","g17463.t1","3700",13,"Brassicaceae"
"31474","g17502.t1","3700",13,"Brassicaceae"
"31475","g17503.t1","3700",13,"Brassicaceae"
"31476","g17505.t1","3700",13,"Brassicaceae"
"31477","g17507.t1","3700",13,"Brassicaceae"
"31478","g17554.t1","3700",13,"Brassicaceae"
"31479","g17591.t1","3700",13,"Brassicaceae"
"31480","g17596.t1","3700",13,"Brassicaceae"
"31481","g17711.t1","3700",13,"Brassicaceae"
"31482","g17747.t1","3700",13,"Brassicaceae"
"31483","g17748.t1","3700",13,"Brassicaceae"
"31484","g17752.t1","3700",13,"Brassicaceae"
"31485","g17762.t1","3700",13,"Brassicaceae"
"31486","g17767.t1","3700",13,"Brassicaceae"
"31487","g17781.t1","3700",13,"Brassicaceae"
"31488","g17798.t1","3700",13,"Brassicaceae"
"31489","g17864.t1","3700",13,"Brassicaceae"
"31490","g17865.t1","3700",13,"Brassicaceae"
"31491","g17930.t1","3700",13,"Brassicaceae"
"31492","g17942.t1","3700",13,"Brassicaceae"
"31493","g17955.t1","3700",13,"Brassicaceae"
"31494","g17988.t1","3700",13,"Brassicaceae"
"31495","g17989.t1","3700",13,"Brassicaceae"
"31496","g18016.t1","3700",13,"Brassicaceae"
"31497","g18018.t1","3700",13,"Brassicaceae"
"31498","g18032.t1","3700",13,"Brassicaceae"
"31499","g18052.t1","3700",13,"Brassicaceae"
"31500","g18065.t1","3700",13,"Brassicaceae"
"31501","g18067.t1","3700",13,"Brassicaceae"
"31502","g18070.t1","3700",13,"Brassicaceae"
"31503","g18076.t1","3700",13,"Brassicaceae"
"31504","g18080.t1","3700",13,"Brassicaceae"
"31505","g18082.t1","3700",13,"Brassicaceae"
"31506","g18083.t1","3700",13,"Brassicaceae"
"31507","g18084.t1","3700",13,"Brassicaceae"
"31508","g18090.t1","3700",13,"Brassicaceae"
"31509","g18098.t1","3700",13,"Brassicaceae"
"31510","g18099.t1","3700",13,"Brassicaceae"
